"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","osd0.nobjs-scaling.skyhook-pg0.wisc.cloudlab.us",,,,"User:","jlefevre"
"Cmdline:","dstat -av --epoch --integer --noheaders --output 8osds.vary.nobjs.2.5K.osd0.dstat.log 5",,,,"Date:","05 May 2017 16:08:53 CDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"procs",,,"memory usage",,,,"paging",,"dsk/total",,"system",,"total cpu usage",,,,,,"epoch"
0.065,0.240,99.600,0.085,0.0,0.010,45121536.0,0.0,45943.0,58989311.400,0.0,0.0,1360.400,998.200,0.0,0.0,0.400,2380918784.0,2437120.0,17038032896.0,1.49358804992e+11,0.0,0.0,45121536.0,0.0,1360.400,998.200,0.070,0.240,99.595,0.085,0.0,0.010,1494019853.618
0.065,0.190,99.620,0.125,0.0,0.0,45121536.0,7372.800,48854.0,58978199.800,0.0,0.0,1361.0,1010.200,0.200,0.0,0.0,2325434368.0,2453504.0,17263546368.0,1.49188759552e+11,0.0,0.0,45121536.0,7372.800,1361.200,1010.200,0.060,0.190,99.625,0.125,0.0,0.0,1494019858.618
0.040,0.135,99.770,0.055,0.0,0.0,22561587.200,4915.200,32141.200,47160959.800,0.0,0.0,992.600,579.0,0.0,0.0,0.200,2214965248.0,2461696.0,17376452608.0,1.4918631424e+11,0.0,0.0,22561587.200,4915.200,992.400,579.0,0.040,0.135,99.770,0.055,0.0,0.0,1494019863.618
0.045,0.145,99.730,0.080,0.0,0.0,33841152.0,11468.800,22426.600,41554317.200,0.0,0.0,1034.800,763.400,0.0,0.0,0.0,2216538112.0,2478080.0,17545289728.0,1.49015887872e+11,0.0,0.0,33841152.0,11468.800,1039.200,763.400,0.050,0.145,99.725,0.080,0.0,0.0,1494019868.618
0.050,0.200,99.670,0.075,0.0,0.005,33841152.0,3276.800,61055.400,100008211.800,0.0,0.0,1853.600,917.200,0.0,0.0,0.400,1875935232.0,2486272.0,17714868224.0,1.49186904064e+11,0.0,0.0,33841152.0,3276.800,1849.200,917.200,0.050,0.200,99.670,0.075,0.0,0.005,1494019873.618
0.055,0.160,99.680,0.105,0.0,0.0,45121536.0,7372.800,22397.600,47180349.400,0.0,0.0,1193.200,942.200,0.0,0.0,0.0,1876508672.0,2494464.0,17940639744.0,1.48960550912e+11,0.0,0.0,45121536.0,7372.800,1193.200,942.200,0.050,0.160,99.685,0.105,0.0,0.0,1494019878.618
0.060,0.220,99.525,0.190,0.0,0.005,45121536.0,7372.800,59798.800,70802831.400,0.0,0.0,1474.800,965.200,0.200,0.0,0.0,1765605376.0,2510848.0,18166087680.0,1.48845989888e+11,0.0,0.0,45121536.0,7372.800,1474.800,965.200,0.065,0.220,99.520,0.190,0.0,0.005,1494019883.618
0.060,0.200,99.605,0.130,0.0,0.005,52120780.800,0.0,36012.200,58980240.400,0.0,0.0,1373.200,1034.200,0.0,0.400,0.0,1744560128.0,2510848.0,18427490304.0,1.48605632512e+11,0.0,0.0,52330496.0,0.0,1374.600,1036.800,0.055,0.200,99.610,0.130,0.0,0.005,1494019888.618
0.060,0.160,99.565,0.215,0.0,0.0,38122291.200,5734.400,48088.200,62655293.0,0.0,0.0,1288.600,832.400,0.0,0.0,0.400,1655144448.0,2527232.0,18617303040.0,1.48505219072e+11,0.0,0.0,37912576.0,5734.400,1288.0,829.800,0.060,0.160,99.565,0.215,0.0,0.0,1494019893.618
0.015,0.030,99.945,0.010,0.0,0.0,0.0,4915.200,13170.400,19057728.0,0.0,0.0,439.800,226.200,0.0,0.0,0.0,1537302528.0,2535424.0,18617303040.0,1.486230528e+11,0.0,0.0,0.0,4915.200,439.0,226.200,0.015,0.030,99.945,0.010,0.0,0.0,1494019898.618
0.015,0.0,99.985,0.0,0.0,0.0,0.0,8192.0,4847.600,9193.400,0.0,0.0,192.800,193.800,0.0,0.0,0.0,1537277952.0,2543616.0,18617303040.0,1.48623069184e+11,0.0,0.0,0.0,8192.0,192.800,193.800,0.015,0.0,99.985,0.0,0.0,0.0,1494019903.618
0.010,0.005,99.975,0.010,0.0,0.0,0.0,8192.0,3571.400,8412.800,0.0,0.0,151.0,161.800,0.0,0.0,0.0,1537257472.0,2560000.0,18617307136.0,1.48623069184e+11,0.0,0.0,0.0,8192.0,151.0,161.800,0.010,0.005,99.975,0.010,0.0,0.0,1494019908.618
0.020,0.010,99.950,0.015,0.0,0.005,0.0,10649.600,5896.800,10726.200,0.0,0.0,228.0,252.200,0.0,0.0,0.400,1537318912.0,2568192.0,18617311232.0,1.48622995456e+11,0.0,0.0,0.0,10649.600,228.0,252.200,0.020,0.015,99.945,0.015,0.0,0.005,1494019913.618
0.010,0.005,99.975,0.010,0.0,0.0,0.0,7372.800,5863.0,10192.0,0.0,0.0,211.0,234.400,0.0,0.0,0.0,1537540096.0,2584576.0,18617311232.0,1.48622757888e+11,0.0,0.0,0.0,7372.800,211.0,234.400,0.010,0.0,99.980,0.010,0.0,0.0,1494019918.618
0.230,0.640,99.125,0.0,0.0,0.005,0.0,0.0,64239.200,59856348.600,0.0,0.0,1179.600,444.200,0.0,0.0,0.0,2556198912.0,2584576.0,18617311232.0,1.47604099072e+11,0.0,0.0,0.0,0.0,1179.600,444.200,0.230,0.645,99.120,0.0,0.0,0.005,1494019923.618
0.080,0.225,99.690,0.0,0.0,0.005,0.0,5734.400,84628.600,82568220.800,0.0,0.0,1232.200,298.200,0.200,0.0,0.0,2486718464.0,2600960.0,18617311232.0,1.47673563136e+11,0.0,0.0,0.0,5734.400,1232.200,298.200,0.080,0.220,99.695,0.0,0.0,0.005,1494019928.618
0.090,0.185,99.725,0.0,0.0,0.0,0.0,7372.800,36938.800,35387787.400,0.0,0.0,721.800,320.600,0.0,0.0,0.400,2613633024.0,2609152.0,18617311232.0,1.47546640384e+11,0.0,0.0,0.0,7372.800,721.800,320.600,0.095,0.185,99.720,0.0,0.0,0.0,1494019933.618
0.030,0.060,99.910,0.0,0.0,0.0,0.0,7372.800,25219.400,35400813.200,0.0,0.0,640.200,243.200,0.200,0.0,0.0,2499366912.0,2617344.0,18617311232.0,1.47660898304e+11,0.0,0.0,0.0,7372.800,640.200,243.200,0.025,0.060,99.915,0.0,0.0,0.0,1494019938.618
0.065,0.220,99.705,0.010,0.0,0.0,0.0,7372.800,82912.200,82563743.0,0.0,0.0,1237.200,310.800,0.400,0.0,0.0,2387603456.0,2633728.0,18617315328.0,1.4777264128e+11,0.0,0.0,0.0,7372.800,1237.200,310.800,0.070,0.220,99.700,0.010,0.0,0.0,1494019943.618
0.105,0.330,99.555,0.010,0.0,0.0,0.0,6553.600,81400.0,70778846.200,0.0,0.0,1106.600,384.200,0.200,0.0,0.0,2557136896.0,2641920.0,18617311232.0,1.47603103744e+11,0.0,0.0,0.0,6553.600,1106.600,384.200,0.105,0.330,99.555,0.010,0.0,0.0,1494019948.618
0.110,0.275,99.595,0.015,0.0,0.005,0.0,7372.800,78082.800,70771204.0,0.0,0.0,1071.800,376.800,0.0,0.0,0.400,2669834240.0,2658304.0,18617315328.0,1.4749038592e+11,0.0,0.0,0.0,7372.800,1071.800,376.800,0.105,0.275,99.600,0.015,0.0,0.005,1494019953.618
0.075,0.235,99.680,0.0,0.0,0.010,0.0,0.0,62590.600,71395716.800,0.0,0.0,1122.600,330.200,0.600,0.0,0.0,2615455744.0,2658304.0,18617319424.0,1.4754476032e+11,0.0,0.0,0.0,0.0,1126.400,330.400,0.080,0.235,99.675,0.0,0.0,0.010,1494019958.618
0.085,0.280,99.635,0.0,0.0,0.0,0.0,5734.400,53535.0,70162889.800,0.0,0.0,1167.0,320.400,0.200,0.0,0.0,2672283648.0,2674688.0,18617319424.0,1.47487916032e+11,0.0,0.0,0.0,5734.400,1163.200,320.200,0.080,0.280,99.640,0.0,0.0,0.0,1494019963.618
0.090,0.255,99.640,0.010,0.0,0.005,0.0,3276.800,54534.0,70770158.800,0.0,0.0,1185.200,365.800,0.600,0.0,0.800,2729947136.0,2682880.0,18617323520.0,1.47430240256e+11,0.0,0.0,0.0,3276.800,1185.200,365.800,0.090,0.255,99.640,0.010,0.0,0.005,1494019968.618
0.090,0.240,99.655,0.010,0.0,0.005,0.0,14745.600,32557.0,58952113.0,0.0,0.0,1067.0,356.800,0.200,0.0,0.200,2842300416.0,2699264.0,18617327616.0,1.47317866496e+11,0.0,0.0,0.0,14745.600,1067.0,356.800,0.095,0.240,99.650,0.010,0.0,0.005,1494019973.618
0.090,0.295,99.610,0.0,0.0,0.005,0.0,10649.600,57373.200,76184573.600,0.0,0.0,1259.400,372.400,0.0,0.0,0.400,2842066944.0,2715648.0,18617327616.0,1.47318083584e+11,0.0,0.0,0.0,10649.600,1265.400,372.600,0.085,0.300,99.610,0.0,0.0,0.005,1494019978.618
0.045,0.130,99.825,0.0,0.0,0.0,0.0,8192.0,38359.800,53598894.200,0.0,0.0,863.600,266.600,0.200,0.0,0.0,2730520576.0,2723840.0,18617331712.0,1.47429617664e+11,0.0,0.0,0.0,8192.0,857.600,266.400,0.050,0.125,99.825,0.0,0.0,0.0,1494019983.618
0.090,0.245,99.665,0.0,0.0,0.0,0.0,10649.600,54135.0,58982753.600,0.0,0.0,1085.0,390.0,0.0,0.0,0.800,2788171776.0,2740224.0,18617335808.0,1.47371945984e+11,0.0,0.0,0.0,10649.600,1085.0,390.0,0.090,0.245,99.665,0.0,0.0,0.0,1494019988.618
0.075,0.205,99.715,0.0,0.0,0.005,0.0,4915.200,61608.600,70783481.600,0.0,0.0,1150.400,347.200,0.0,0.0,0.400,2675322880.0,2748416.0,18617331712.0,1.47484790784e+11,0.0,0.0,0.0,4915.200,1150.400,347.200,0.070,0.205,99.720,0.0,0.0,0.005,1494019993.618
0.080,0.215,99.700,0.0,0.0,0.005,0.0,7372.800,55618.0,58982071.200,0.0,0.0,1001.400,347.400,0.0,0.0,0.0,2732093440.0,2764800.0,18617327616.0,1.47428007936e+11,0.0,0.0,0.0,7372.800,1001.400,347.400,0.085,0.215,99.695,0.0,0.0,0.005,1494019998.618
0.080,0.160,99.750,0.0,0.0,0.010,0.0,3276.800,30627.400,47157743.0,0.0,0.0,901.600,334.600,0.200,0.0,0.800,2730459136.0,2764800.0,18617344000.0,1.47429625856e+11,0.0,0.0,0.0,3276.800,901.600,334.600,0.075,0.160,99.755,0.0,0.0,0.010,1494020003.618
0.055,0.165,99.770,0.005,0.0,0.005,0.0,19660.800,67416.400,70792594.200,0.0,0.0,1223.0,367.400,0.200,0.0,0.400,2577448960.0,2781184.0,18617339904.0,1.47582623744e+11,0.0,0.0,0.0,19660.800,1223.0,367.400,0.060,0.165,99.765,0.005,0.0,0.005,1494020008.618
0.060,0.175,99.750,0.010,0.0,0.005,0.0,8192.0,53510.200,58994491.400,0.0,0.0,1015.800,347.600,0.0,0.0,0.0,2501967872.0,2797568.0,18617344000.0,1.47658084352e+11,0.0,0.0,0.0,8192.0,1015.800,347.600,0.055,0.175,99.755,0.010,0.0,0.005,1494020013.618
0.080,0.265,99.645,0.0,0.0,0.010,0.0,4915.200,43312.0,94331888.0,0.0,0.0,1439.800,348.400,0.0,0.0,0.400,2391420928.0,2805760.0,18617348096.0,1.47768619008e+11,0.0,0.0,0.0,4915.200,1439.800,348.400,0.080,0.265,99.645,0.0,0.0,0.010,1494020018.618
0.070,0.240,99.680,0.010,0.0,0.0,0.0,9830.400,61661.800,106185309.200,0.0,0.0,1603.200,383.200,0.200,0.200,0.400,2166206464.0,2822144.0,18617348096.0,1.47993817088e+11,0.0,0.0,0.0,9830.400,1603.200,383.200,0.070,0.240,99.680,0.010,0.0,0.0,1494020023.618
0.040,0.120,99.835,0.0,0.0,0.005,0.0,4915.200,36761.800,58973431.200,0.0,0.0,953.0,261.200,0.200,0.0,0.400,1995337728.0,2830336.0,18617348096.0,1.48164677632e+11,0.0,0.0,0.0,4915.200,953.0,261.200,0.045,0.120,99.830,0.0,0.0,0.005,1494020028.618
0.045,0.105,99.840,0.010,0.0,0.0,0.0,2457.600,24793.0,35375263.800,0.0,0.0,702.800,285.200,0.0,0.0,0.400,1938731008.0,2838528.0,18617352192.0,1.48221272064e+11,0.0,0.0,0.0,2457.600,702.800,285.200,0.040,0.105,99.845,0.010,0.0,0.0,1494020033.618
0.050,0.085,99.865,0.0,0.0,0.0,0.0,13107.200,30614.200,35397181.800,0.0,0.0,698.0,332.600,0.0,0.0,0.400,1885249536.0,2854912.0,18617356288.0,1.48274733056e+11,0.0,0.0,0.0,13107.200,698.0,332.600,0.050,0.085,99.865,0.0,0.0,0.0,1494020038.618
0.065,0.180,99.750,0.0,0.0,0.005,0.0,6553.600,42653.800,58985632.600,0.0,0.0,970.400,335.800,0.0,0.0,0.600,1829908480.0,2863104.0,18617360384.0,1.48330061824e+11,0.0,0.0,0.0,6553.600,970.400,335.800,0.065,0.180,99.750,0.0,0.0,0.005,1494020043.618
0.095,0.240,99.650,0.005,0.0,0.010,0.0,19660.800,44001.200,58984911.200,0.0,0.0,964.600,406.600,0.0,0.0,0.0,1939632128.0,2879488.0,18617364480.0,1.48220317696e+11,0.0,0.0,0.0,19660.800,964.600,406.600,0.095,0.240,99.650,0.005,0.0,0.010,1494020048.618
0.060,0.195,99.745,0.0,0.0,0.0,0.0,4915.200,45230.0,58982250.800,0.0,0.0,940.600,389.400,0.200,0.0,0.400,1938636800.0,2887680.0,18617364480.0,1.48221304832e+11,0.0,0.0,0.0,4915.200,940.600,389.400,0.065,0.200,99.735,0.0,0.0,0.0,1494020053.618
0.090,0.215,99.685,0.005,0.0,0.005,0.0,10649.600,40081.200,56085094.0,0.0,0.0,1003.800,359.400,0.0,0.0,0.800,1995722752.0,2904064.0,18617364480.0,1.48164202496e+11,0.0,0.0,0.0,10649.600,1005.200,359.400,0.085,0.210,99.695,0.005,0.0,0.005,1494020058.618
0.075,0.220,99.695,0.005,0.0,0.005,0.0,7372.800,42046.0,61873353.800,0.0,0.0,1036.600,350.600,0.0,0.200,0.0,1996906496.0,2912256.0,18617364480.0,1.4816301056e+11,0.0,0.0,0.0,7372.800,1035.200,350.600,0.080,0.220,99.690,0.005,0.0,0.005,1494020063.618
0.085,0.245,99.635,0.020,0.0,0.015,0.0,3276.800,59524.0,58993928.400,0.0,0.0,943.400,367.400,0.0,0.0,0.400,2052169728.0,2920448.0,18617372672.0,1.48107730944e+11,0.0,0.0,0.0,3276.800,943.400,367.400,0.080,0.250,99.635,0.020,0.0,0.015,1494020068.618
0.110,0.250,99.635,0.0,0.0,0.005,0.0,4915.200,67481.800,58978834.0,0.0,0.0,939.600,381.600,0.200,0.200,0.800,2164305920.0,2928640.0,18617368576.0,1.47995590656e+11,0.0,0.0,0.0,4915.200,939.600,381.600,0.110,0.245,99.640,0.0,0.0,0.005,1494020073.618
0.050,0.155,99.785,0.005,0.0,0.005,0.0,11468.800,83128.600,82568174.400,0.0,0.0,1130.200,346.600,0.0,0.0,0.0,1939509248.0,2945024.0,18617376768.0,1.48220362752e+11,0.0,0.0,0.0,11468.800,1130.200,346.600,0.050,0.155,99.785,0.005,0.0,0.005,1494020078.618
0.080,0.240,99.665,0.010,0.0,0.005,0.0,13926.400,44756.800,82497724.200,0.0,0.0,1212.0,414.800,0.400,0.0,0.400,1895047168.0,2961408.0,18617380864.0,1.48264804352e+11,0.0,0.0,0.0,13926.400,1212.0,414.800,0.085,0.240,99.660,0.010,0.0,0.005,1494020083.618
0.060,0.200,99.725,0.0,0.0,0.015,0.0,8192.0,74920.800,106144375.800,0.0,0.0,1391.800,357.400,0.0,0.0,0.0,1600438272.0,2969600.0,18617380864.0,1.48559405056e+11,0.0,0.0,0.0,8192.0,1391.800,357.400,0.055,0.200,99.730,0.0,0.0,0.015,1494020088.618
0.070,0.210,99.720,0.0,0.0,0.0,0.0,10649.600,54019.400,59060466.0,0.0,0.0,1030.400,343.400,0.200,0.0,0.800,1603145728.0,2985984.0,18617376768.0,1.48556685312e+11,0.0,0.0,0.0,10649.600,1030.400,343.400,0.070,0.210,99.720,0.0,0.0,0.0,1494020093.618
0.030,0.060,99.910,0.0,0.0,0.0,0.0,0.0,25851.600,22745313.200,0.0,0.0,603.200,329.800,0.0,0.0,0.400,1543049216.0,2985984.0,18617384960.0,1.48616773632e+11,0.0,0.0,0.0,0.0,603.200,329.800,0.030,0.060,99.910,0.0,0.0,0.0,1494020098.618
0.080,0.205,99.715,0.0,0.0,0.0,0.0,7372.800,40467.800,36260183.600,0.0,0.0,725.800,337.600,0.200,0.0,0.0,1718693888.0,3002368.0,18617384960.0,1.48441112576e+11,0.0,0.0,0.0,7372.800,725.800,337.600,0.080,0.205,99.715,0.0,0.0,0.0,1494020103.618
0.080,0.225,99.685,0.005,0.0,0.005,819.200,9011.200,55588.600,64704419.600,0.0,0.0,1127.200,364.400,0.200,0.0,0.800,1715736576.0,3014656.0,18617401344.0,1.48444041216e+11,0.0,0.0,819.200,9011.200,1127.200,364.400,0.085,0.225,99.680,0.005,0.0,0.005,1494020108.618
0.095,0.260,99.645,0.0,0.0,0.0,0.0,11468.800,59239.0,65049139.200,0.0,0.0,982.400,362.600,0.400,0.0,0.400,1777975296.0,3031040.0,18617401344.0,1.48381786112e+11,0.0,0.0,0.0,11468.800,982.400,362.600,0.095,0.260,99.645,0.0,0.0,0.0,1494020113.618
0.055,0.150,99.785,0.0,0.0,0.010,0.0,12288.0,61832.200,58976945.400,0.0,0.0,934.800,343.800,0.0,0.200,0.0,1666646016.0,3047424.0,18617401344.0,1.48493099008e+11,0.0,0.0,0.0,12288.0,934.800,343.800,0.050,0.150,99.790,0.0,0.0,0.010,1494020118.618
0.090,0.265,99.645,0.0,0.0,0.0,0.0,8192.0,51864.0,58987427.200,0.0,0.0,1053.400,386.0,0.200,0.0,0.400,1789632512.0,3055616.0,18617409536.0,1.48370096128e+11,0.0,0.0,0.0,8192.0,1053.400,386.0,0.095,0.265,99.640,0.0,0.0,0.0,1494020123.618
0.030,0.095,99.875,0.0,0.0,0.0,0.0,7372.800,50837.600,58114976.400,0.0,0.0,942.400,286.600,0.0,0.0,0.600,1561161728.0,3072000.0,18617409536.0,1.48598550528e+11,0.0,0.0,0.0,7372.800,942.400,286.600,0.025,0.095,99.880,0.0,0.0,0.0,1494020128.618
0.080,0.175,99.745,0.0,0.0,0.0,0.0,4915.200,31321.200,36261775.200,0.0,0.0,718.200,298.600,0.200,0.0,0.400,1691054080.0,3080192.0,18617409536.0,1.48468649984e+11,0.0,0.0,0.0,4915.200,718.200,298.600,0.085,0.175,99.740,0.0,0.0,0.0,1494020133.618
0.060,0.175,99.765,0.0,0.0,0.0,0.0,2457.600,50606.200,58981083.600,0.0,0.0,973.400,287.600,0.0,0.0,0.0,1633292288.0,3088384.0,18617413632.0,1.48526399488e+11,0.0,0.0,0.0,2457.600,973.400,287.600,0.060,0.175,99.765,0.0,0.0,0.0,1494020138.618
0.025,0.015,99.950,0.005,0.0,0.005,0.0,9011.200,18128.400,10933598.0,0.0,0.0,349.600,254.0,0.0,0.0,0.800,1586638848.0,3096576.0,18617413632.0,1.48573044736e+11,0.0,0.0,0.0,9011.200,349.600,254.0,0.025,0.015,99.950,0.005,0.0,0.005,1494020143.618
0.060,0.105,99.830,0.005,0.0,0.0,0.0,11468.800,20597.400,24470013.200,0.0,0.0,579.200,299.200,0.400,0.0,0.400,1647751168.0,3112960.0,18617413632.0,1.48511916032e+11,0.0,0.0,0.0,11468.800,579.200,299.200,0.060,0.105,99.830,0.005,0.0,0.0,1494020148.618
0.090,0.255,99.650,0.0,0.0,0.005,0.0,13926.400,53666.0,70767587.200,0.0,0.0,1172.800,315.0,0.200,0.0,0.0,1661554688.0,3129344.0,18617421824.0,1.48498087936e+11,0.0,0.0,0.0,13926.400,1172.800,315.0,0.085,0.255,99.655,0.0,0.0,0.005,1494020153.618
0.070,0.140,99.785,0.005,0.0,0.0,0.0,8192.0,21959.800,23583842.200,0.0,0.0,578.600,311.200,0.0,0.0,0.400,1772687360.0,3137536.0,18617421824.0,1.48386947072e+11,0.0,0.0,0.0,8192.0,578.600,311.200,0.070,0.140,99.785,0.005,0.0,0.0,1494020158.618
0.025,0.090,99.875,0.010,0.0,0.0,0.0,7372.800,29409.600,23617080.800,0.0,0.0,535.200,317.200,0.200,0.0,0.400,1780883456.0,3153920.0,18617425920.0,1.48378730496e+11,0.0,0.0,0.0,7372.800,535.200,317.200,0.030,0.090,99.870,0.010,0.0,0.0,1494020163.618
0.070,0.160,99.760,0.010,0.0,0.0,0.0,10649.600,50374.0,47188394.200,0.0,0.0,819.600,275.200,0.0,0.0,0.0,1780248576.0,3162112.0,18617425920.0,1.48379357184e+11,0.0,0.0,0.0,10649.600,819.600,275.200,0.065,0.160,99.765,0.010,0.0,0.0,1494020168.618
0.075,0.205,99.720,0.0,0.0,0.0,0.0,2457.600,52940.0,70782323.800,0.0,0.0,1042.800,317.600,0.0,0.0,0.0,1738616832.0,3170304.0,18617425920.0,1.48420980736e+11,0.0,0.0,0.0,2457.600,1042.800,317.600,0.075,0.205,99.720,0.0,0.0,0.0,1494020173.618
0.055,0.165,99.765,0.010,0.0,0.005,0.0,3276.800,40135.400,53711194.600,0.0,0.0,838.600,304.600,0.0,0.0,0.0,1736953856.0,3178496.0,18617421824.0,1.48422639616e+11,0.0,0.0,0.0,3276.800,838.600,304.600,0.055,0.165,99.765,0.010,0.0,0.005,1494020178.618
0.080,0.205,99.710,0.0,0.0,0.005,0.0,8192.0,44336.0,48392254.0,0.0,0.0,803.0,324.600,0.0,0.0,0.400,1860399104.0,3194880.0,18617425920.0,1.48299173888e+11,0.0,0.0,0.0,8192.0,808.200,325.200,0.085,0.205,99.705,0.0,0.0,0.005,1494020183.618
0.065,0.150,99.785,0.0,0.0,0.0,0.0,10649.600,39364.0,39549118.0,0.0,0.0,697.800,316.0,0.0,0.0,0.0,1859686400.0,3203072.0,18617425920.0,1.482998784e+11,0.0,0.0,0.0,10649.600,692.600,315.400,0.060,0.150,99.790,0.0,0.0,0.0,1494020188.618
0.065,0.210,99.715,0.005,0.0,0.005,0.0,3276.800,47936.0,58985539.0,0.0,0.0,882.600,264.0,0.0,0.0,0.0,1868460032.0,3211264.0,18617425920.0,1.48291096576e+11,0.0,0.0,0.0,3276.800,882.600,264.0,0.065,0.210,99.715,0.005,0.0,0.005,1494020193.618
0.055,0.160,99.785,0.0,0.0,0.0,0.0,2457.600,38132.600,81706147.400,0.0,0.0,1250.600,324.800,0.0,0.0,0.400,1650982912.0,3219456.0,18617425920.0,1.48508565504e+11,0.0,0.0,0.0,2457.600,1250.600,324.800,0.060,0.160,99.780,0.0,0.0,0.0,1494020198.618
0.085,0.225,99.680,0.010,0.0,0.0,0.0,4915.200,37093.800,48045909.200,0.0,0.0,869.400,318.400,0.0,0.0,0.0,1765093376.0,3227648.0,18617430016.0,1.48394442752e+11,0.0,0.0,0.0,4915.200,869.400,318.400,0.080,0.225,99.685,0.010,0.0,0.0,1494020203.618
0.075,0.190,99.735,0.0,0.0,0.0,0.0,10649.600,22777.0,23599893.200,0.0,0.0,529.800,244.400,0.0,0.0,0.0,1992019968.0,3244032.0,18617434112.0,1.4816749568e+11,0.0,0.0,0.0,10649.600,529.800,244.400,0.075,0.190,99.735,0.0,0.0,0.0,1494020208.618
0.055,0.195,99.730,0.015,0.0,0.005,0.0,3276.800,62905.600,70782784.600,0.0,0.0,1103.400,343.200,0.0,0.0,0.0,1892696064.0,3252224.0,18617434112.0,1.48266811392e+11,0.0,0.0,0.0,3276.800,1103.400,343.200,0.060,0.195,99.725,0.015,0.0,0.005,1494020213.618
0.040,0.105,99.850,0.005,0.0,0.0,0.0,4096.0,40535.0,47182449.600,0.0,0.0,735.0,260.0,0.0,0.0,0.400,1775669248.0,3260416.0,18617434112.0,1.48383830016e+11,0.0,0.0,0.0,4096.0,735.0,260.0,0.035,0.105,99.855,0.005,0.0,0.0,1494020218.618
0.065,0.235,99.685,0.010,0.0,0.005,0.0,9830.400,50086.600,81703880.400,0.0,0.0,1274.400,277.0,0.0,0.0,0.200,1675395072.0,3276800.0,18617434112.0,1.48484087808e+11,0.0,0.0,0.0,9830.400,1275.200,277.0,0.070,0.235,99.680,0.010,0.0,0.005,1494020223.618
0.025,0.040,99.935,0.0,0.0,0.0,0.0,8192.0,16958.200,11804395.200,0.0,0.0,467.800,225.200,0.0,0.0,0.0,1676800000.0,3284992.0,18617434112.0,1.48482674688e+11,0.0,0.0,0.0,8192.0,467.0,225.200,0.025,0.040,99.935,0.0,0.0,0.0,1494020228.618
0.065,0.135,99.790,0.010,0.0,0.0,0.0,5734.400,22171.200,35392635.400,0.0,0.0,691.0,285.0,0.200,0.0,0.0,1680752640.0,3301376.0,18617434112.0,1.48478705664e+11,0.0,0.0,0.0,5734.400,691.0,285.0,0.060,0.135,99.795,0.010,0.0,0.0,1494020233.618
0.055,0.180,99.760,0.0,0.0,0.005,0.0,8192.0,26878.400,47186929.600,0.0,0.0,854.800,284.600,0.0,0.0,0.400,1677758464.0,3309568.0,18617430016.0,1.48481695744e+11,0.0,0.0,0.0,8192.0,854.800,284.600,0.055,0.180,99.760,0.0,0.0,0.005,1494020238.618
0.050,0.130,99.820,0.0,0.0,0.0,0.0,2457.600,23152.200,35391267.800,0.0,0.0,642.600,224.200,0.0,0.0,0.0,1687130112.0,3317760.0,18617438208.0,1.48472307712e+11,0.0,0.0,0.0,2457.600,642.600,224.200,0.050,0.130,99.820,0.0,0.0,0.0,1494020243.618
0.055,0.155,99.790,0.0,0.0,0.0,0.0,4915.200,22473.200,47186377.600,0.0,0.0,789.0,264.800,0.0,0.0,0.400,1690316800.0,3325952.0,18617446400.0,1.4846910464e+11,0.0,0.0,0.0,4915.200,789.0,264.800,0.055,0.155,99.790,0.0,0.0,0.0,1494020248.618
0.055,0.145,99.795,0.005,0.0,0.0,0.0,12288.0,18351.200,28448362.800,0.0,0.0,543.200,259.0,0.200,0.0,0.0,1814097920.0,3342336.0,18617446400.0,1.48345307136e+11,0.0,0.0,0.0,12288.0,543.200,259.0,0.055,0.145,99.795,0.005,0.0,0.0,1494020253.618
0.070,0.195,99.705,0.020,0.0,0.010,0.0,9830.400,37321.600,65924610.400,0.0,0.0,1048.600,330.600,0.0,0.0,0.800,1696796672.0,3358720.0,18617446400.0,1.48462592e+11,0.0,0.0,0.0,9830.400,1048.600,330.600,0.070,0.195,99.705,0.020,0.0,0.010,1494020258.618
0.015,0.0,99.975,0.010,0.0,0.0,0.0,9830.400,5117.600,10003.0,0.0,0.0,198.0,218.800,0.0,0.0,0.0,1709551616.0,3366912.0,18617450496.0,1.48449824768e+11,0.0,0.0,0.0,9830.400,198.0,218.800,0.015,0.005,99.970,0.010,0.0,0.0,1494020263.618
0.010,0.010,99.980,0.0,0.0,0.0,0.0,7372.800,4369.600,9257.200,0.0,0.0,194.800,212.200,0.0,0.0,0.400,1709756416.0,3383296.0,18617450496.0,1.48449603584e+11,0.0,0.0,0.0,7372.800,194.800,212.200,0.010,0.010,99.980,0.0,0.0,0.0,1494020268.618
0.015,0.005,99.980,0.0,0.0,0.0,0.0,4915.200,3835.200,8310.200,0.0,0.0,172.600,189.600,0.0,0.0,0.200,1717755904.0,3391488.0,18617450496.0,1.48441595904e+11,0.0,0.0,0.0,4915.200,172.600,189.600,0.015,0.005,99.980,0.0,0.0,0.0,1494020273.618
0.025,0.015,99.950,0.010,0.0,0.0,0.0,10649.600,4405.600,9572.600,0.0,0.0,209.400,236.0,0.0,0.0,0.800,1717637120.0,3407872.0,18617458688.0,1.48441690112e+11,0.0,0.0,0.0,10649.600,209.400,236.0,0.025,0.010,99.955,0.010,0.0,0.0,1494020278.618
