"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","client0.nobjs-scaling.skyhook-pg0.wisc.cloudlab.us",,,,"User:","jlefevre"
"Cmdline:","dstat -av --epoch --integer --noheaders --output 8osds.vary.nobjs.2.5K.client0.dstat.log 5",,,,"Date:","05 May 2017 16:08:52 CDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"procs",,,"memory usage",,,,"paging",,"dsk/total",,"system",,"total cpu usage",,,,,,"epoch"
1.955,1.985,96.005,0.015,0.0,0.040,0.0,13107.200,53565.800,7610.400,0.0,0.0,1619.600,3248.600,0.400,0.0,1.800,2325577728.0,88428544.0,1.64852076544e+11,1514110976.0,0.0,0.0,0.0,13107.200,1619.600,3248.600,1.955,1.985,96.005,0.015,0.0,0.040,1494021167.052
1.940,2.016,95.999,0.025,0.0,0.020,0.0,13107.200,52689.600,6798.400,0.0,0.0,1584.0,3073.600,1.600,0.0,1.0,2325639168.0,88440832.0,1.64852076544e+11,1514037248.0,0.0,0.0,0.0,13107.200,1584.0,3074.0,1.941,2.016,95.999,0.025,0.0,0.020,1494021172.052
1.925,2.090,95.929,0.005,0.0,0.050,0.0,4915.200,52358.600,6392.400,0.0,0.0,1610.800,3541.200,1.200,0.0,1.0,2323587072.0,88449024.0,1.64852076544e+11,1516081152.0,0.0,0.0,0.0,4915.200,1610.800,3540.800,1.930,2.095,95.920,0.005,0.0,0.050,1494021177.052
1.890,2.075,95.975,0.005,0.0,0.055,0.0,11468.800,54721.200,8741.400,0.0,0.0,1651.400,3381.400,1.800,0.0,2.0,2325782528.0,88461312.0,1.6485208064e+11,1513869312.0,0.0,0.0,0.0,11468.800,1651.400,3381.400,1.890,2.080,95.971,0.005,0.0,0.055,1494021182.052
2.560,2.691,94.649,0.020,0.0,0.080,0.0,9011.200,164350299.800,145463.400,0.0,0.0,4563.800,25948.800,1.800,0.0,5.600,2563551232.0,88473600.0,1.64852084736e+11,1276084224.0,0.0,0.0,0.0,9011.200,4574.800,26034.200,2.556,2.686,94.658,0.020,0.0,0.080,1494021187.052
5.752,6.671,87.370,0.061,0.0,0.146,0.0,130252.800,781024409.600,764309.600,0.0,0.0,15702.600,187349.0,5.0,0.0,0.0,2568724480.0,88489984.0,1.64852260864e+11,1270718464.0,0.0,0.0,0.0,130252.800,15696.200,187349.600,5.762,6.670,87.361,0.061,0.0,0.146,1494021192.052
5.530,7.096,87.187,0.060,0.0,0.126,0.0,128614.400,584498631.600,457299.0,0.0,0.0,12769.800,116580.400,4.400,0.0,0.0,2616848384.0,88551424.0,1.6485238784e+11,1222406144.0,0.0,0.0,0.0,128614.400,12766.0,116556.0,5.530,7.101,87.183,0.060,0.0,0.126,1494021197.052
4.898,6.411,88.465,0.050,0.0,0.176,0.0,115507.200,610288184.0,528657.0,0.0,0.0,10233.800,45891.600,4.800,0.0,0.800,2503004160.0,88592384.0,1.64852514816e+11,1336082432.0,0.0,0.0,0.0,115507.200,10233.0,45834.200,4.893,6.412,88.469,0.050,0.0,0.176,1494021202.052
4.717,6.492,88.545,0.075,0.0,0.171,0.0,122880.0,626589566.400,580281.200,0.0,0.0,10906.400,39265.200,4.0,0.0,0.0,2534211584.0,88670208.0,1.64852649984e+11,1304662016.0,0.0,0.0,0.0,122880.0,10912.800,39264.400,4.717,6.487,88.550,0.075,0.0,0.171,1494021207.052
5.335,6.770,87.729,0.025,0.0,0.141,0.0,115507.200,665360622.0,625935.800,0.0,0.0,11785.0,79916.200,3.600,0.0,0.0,2585407488.0,88715264.0,1.6485277696e+11,1253294080.0,0.0,0.0,0.0,115507.200,11779.800,79914.400,5.335,6.765,87.734,0.025,0.0,0.141,1494021212.052
5.141,5.966,88.580,0.091,0.0,0.221,0.0,117964.800,742773165.800,672772.800,0.0,0.0,12268.600,50405.400,5.0,0.0,0.800,2609213440.0,88748032.0,1.64852903936e+11,1229328384.0,0.0,0.0,0.0,117964.800,12273.400,50409.200,5.137,5.977,88.575,0.091,0.0,0.221,1494021217.052
5.334,6.154,88.160,0.070,0.0,0.282,0.0,122880.0,799428617.400,686766.800,0.0,0.0,13355.600,75023.600,5.400,0.0,0.400,2630307840.0,88801280.0,1.64853047296e+11,1208037376.0,0.0,0.0,0.0,122880.0,13357.200,75063.200,5.344,6.148,88.156,0.070,0.0,0.282,1494021222.052
4.947,6.367,88.419,0.065,0.0,0.201,0.0,117145.600,703251389.0,623722.200,0.0,0.0,11640.600,57609.600,4.400,0.0,0.400,2643361792.0,88866816.0,1.648436224e+11,1204342784.0,0.0,0.0,0.0,117145.600,11635.0,57570.200,4.942,6.367,88.424,0.065,0.0,0.201,1494021227.052
5.330,5.773,88.645,0.040,0.0,0.211,0.0,123699.200,773123147.200,652322.600,0.0,0.0,13832.400,67998.600,4.800,0.0,0.0,2622423040.0,88907776.0,1.64843741184e+11,1225121792.0,0.0,0.0,0.0,123699.200,13837.0,68014.0,5.331,5.773,88.645,0.040,0.0,0.211,1494021232.052
5.587,5.919,88.122,0.070,0.0,0.302,0.0,140902.400,862085881.0,808263.200,0.0,0.0,15135.200,122645.800,5.600,0.0,0.400,2593705984.0,88965120.0,1.64843884544e+11,1253638144.0,0.0,0.0,0.0,140902.400,15134.800,122638.400,5.586,5.923,88.118,0.070,0.0,0.302,1494021237.052
5.514,5.831,88.342,0.040,0.0,0.272,0.0,124518.400,865192597.0,811617.200,0.0,0.0,14197.200,94691.0,4.800,0.0,0.400,2582474752.0,89006080.0,1.64844027904e+11,1264685056.0,0.0,0.0,0.0,124518.400,14197.800,94713.400,5.514,5.832,88.342,0.040,0.0,0.272,1494021242.052
5.388,7.471,86.925,0.065,0.0,0.151,0.0,127795.200,541108155.600,466858.0,0.0,0.0,11310.0,115905.600,5.600,0.0,0.0,2598391808.0,89067520.0,1.64844167168e+11,1248567296.0,0.0,0.0,0.0,127795.200,11303.600,115875.200,5.388,7.471,86.925,0.065,0.0,0.151,1494021247.052
5.305,7.541,86.993,0.065,0.0,0.095,0.0,116326.400,456673797.400,349365.400,0.0,0.0,8738.400,62031.0,5.200,0.0,0.400,2616320000.0,89116672.0,1.64844281856e+11,1230475264.0,0.0,0.0,0.0,116326.400,8738.200,62035.400,5.302,7.533,87.004,0.065,0.0,0.095,1494021252.052
4.550,7.514,87.644,0.141,0.0,0.151,0.0,114688.0,500740712.800,419900.800,0.0,0.0,9283.0,43527.0,4.800,0.0,0.0,2694647808.0,89157632.0,1.64844388352e+11,1152000000.0,0.0,0.0,0.0,114688.0,9287.400,43558.800,4.559,7.521,87.629,0.141,0.0,0.151,1494021257.052
4.842,7.085,87.847,0.111,0.0,0.116,0.0,111411.200,527501404.0,435940.400,0.0,0.0,9118.0,35008.0,4.600,0.0,0.400,2556583936.0,89243648.0,1.64844511232e+11,1289854976.0,0.0,0.0,0.0,111411.200,9119.800,34993.400,4.838,7.080,87.856,0.111,0.0,0.116,1494021262.052
5.539,7.587,86.652,0.050,0.0,0.171,0.0,115507.200,565113308.600,483976.200,0.0,0.0,11088.800,119077.600,5.200,0.0,0.400,2635952128.0,89321472.0,1.64844617728e+11,1210302464.0,0.0,0.0,0.0,115507.200,11087.400,119098.200,5.539,7.587,86.652,0.050,0.0,0.171,1494021267.052
5.323,7.729,86.631,0.070,0.0,0.246,819.200,126156.800,464875369.400,356914.800,0.0,0.0,11536.400,113221.800,4.400,0.0,0.400,2578448384.0,89370624.0,1.64844744704e+11,1267630080.0,0.0,0.0,819.200,126156.800,11545.0,113255.400,5.319,7.725,86.639,0.070,0.0,0.246,1494021272.052
5.033,6.602,88.084,0.075,0.0,0.206,0.0,113868.800,685573299.0,614745.200,0.0,0.0,14184.200,59403.600,4.600,0.0,0.0,2598928384.0,89444352.0,1.648448512e+11,1246969856.0,0.0,0.0,0.0,113868.800,14176.800,59327.400,5.037,6.611,88.071,0.075,0.0,0.206,1494021277.052
5.003,6.923,87.818,0.111,0.0,0.146,0.0,122060.800,560702349.800,496046.600,0.0,0.0,10531.0,69799.0,5.400,0.0,0.400,2625925120.0,89513984.0,1.64844990464e+11,1219764224.0,0.0,0.0,0.0,122060.800,10524.800,69805.600,5.002,6.923,87.814,0.111,0.0,0.151,1494021282.052
5.255,6.845,87.513,0.141,0.0,0.247,0.0,124518.400,672221261.600,604884.0,0.0,0.0,12891.400,119823.0,4.800,0.0,0.400,2619101184.0,89567232.0,1.64845113344e+11,1226412032.0,0.0,0.0,0.0,124518.400,12896.200,119861.200,5.260,6.836,87.521,0.141,0.0,0.242,1494021287.052
5.008,7.567,86.982,0.297,0.0,0.146,0.0,3502080.0,516858197.200,425462.400,0.0,0.0,11423.400,80982.400,5.0,0.200,0.600,2644787200.0,89661440.0,1.648420864e+11,1203658752.0,0.0,0.0,0.0,3502080.0,11420.200,80934.600,5.003,7.573,86.981,0.297,0.0,0.146,1494021292.052
5.295,5.718,88.740,0.070,0.0,0.176,0.0,118784.0,810802071.600,776418.0,0.0,0.0,13219.0,66147.400,4.200,0.0,0.200,2660036608.0,89686016.0,1.64842201088e+11,1188270080.0,0.0,0.0,0.0,118784.0,13223.400,66160.600,5.290,5.723,88.740,0.070,0.0,0.176,1494021297.052
5.061,5.771,88.846,0.096,0.0,0.227,0.0,125337.600,804464898.600,733648.600,0.0,0.0,13321.800,57123.200,4.0,0.0,0.400,2662404096.0,89759744.0,1.64842340352e+11,1185689600.0,0.0,0.0,0.0,125337.600,13323.0,57146.0,5.066,5.766,88.845,0.096,0.0,0.227,1494021302.052
4.894,6.519,88.305,0.101,0.0,0.181,0.0,158924.800,639471685.600,526967.0,0.0,0.0,11959.600,68509.200,4.400,0.0,0.400,2608861184.0,89812992.0,1.6484247552e+11,1239044096.0,0.0,0.0,0.0,158924.800,11954.800,68494.600,4.891,6.521,88.306,0.101,0.0,0.181,1494021307.052
4.640,7.281,87.748,0.110,0.0,0.221,0.0,123699.200,502994277.800,405162.800,0.0,0.0,9550.400,47567.600,4.600,0.0,0.0,2690609152.0,89870336.0,1.64842594304e+11,1157120000.0,0.0,0.0,0.0,123699.200,9548.0,47550.200,4.648,7.278,87.743,0.110,0.0,0.221,1494021312.052
4.622,7.029,88.198,0.060,0.0,0.090,0.0,111411.200,485552510.0,399043.400,0.0,0.0,9406.800,38761.0,3.800,0.0,0.400,2645180416.0,89919488.0,1.64842704896e+11,1202388992.0,0.0,0.0,0.0,111411.200,9408.200,38756.200,4.613,7.025,88.211,0.060,0.0,0.090,1494021317.052
4.836,7.171,87.802,0.111,0.0,0.081,0.0,119603.200,503677131.0,435622.800,0.0,0.0,10882.400,67611.600,5.0,0.0,0.0,2587766784.0,89989120.0,1.64842819584e+11,1259618304.0,0.0,0.0,0.0,119603.200,10888.800,67713.200,4.841,7.176,87.792,0.111,0.0,0.081,1494021322.052
5.288,6.670,87.815,0.106,0.0,0.121,0.0,122060.800,712668330.800,672609.200,0.0,0.0,12855.800,104713.400,4.200,0.0,0.400,2669592576.0,90038272.0,1.64842942464e+11,1177620480.0,0.0,0.0,0.0,122060.800,12848.0,104613.600,5.283,6.674,87.816,0.106,0.0,0.121,1494021327.052
4.992,6.734,88.012,0.096,0.0,0.166,0.0,113868.800,625960495.200,589334.0,0.0,0.0,11403.800,84538.600,4.600,0.0,0.400,2519777280.0,90099712.0,1.6484306944e+11,1327247360.0,0.0,0.0,0.0,113868.800,11409.800,84638.400,4.993,6.729,88.017,0.096,0.0,0.166,1494021332.052
5.393,7.147,87.273,0.126,0.0,0.060,0.0,123699.200,634616974.400,608516.600,0.0,0.0,10866.600,110785.200,4.400,0.0,0.0,2578243584.0,90148864.0,1.64843204608e+11,1268596736.0,0.0,0.0,0.0,123699.200,10863.600,110693.400,5.403,7.146,87.264,0.126,0.0,0.060,1494021337.052
4.883,7.191,87.675,0.106,0.0,0.146,0.0,127795.200,502085700.400,424230.0,0.0,0.0,9772.200,53004.200,5.200,0.0,0.400,2568835072.0,90198016.0,1.64843319296e+11,1277841408.0,0.0,0.0,0.0,127795.200,9771.600,52999.600,4.878,7.196,87.675,0.106,0.0,0.146,1494021342.052
5.288,6.018,88.422,0.096,0.0,0.176,0.0,113868.800,839194632.0,776314.400,0.0,0.0,13956.600,92453.200,4.600,0.0,0.0,2571956224.0,90255360.0,1.64843433984e+11,1274548224.0,0.0,0.0,0.0,113868.800,13959.200,92458.800,5.288,6.014,88.426,0.096,0.0,0.176,1494021347.052
5.596,6.206,87.956,0.071,0.0,0.171,0.0,116326.400,772296466.600,676376.200,0.0,0.0,13902.400,102420.200,4.800,0.0,0.600,2540314624.0,90292224.0,1.64843573248e+11,1306013696.0,0.0,0.0,0.0,116326.400,13897.400,102413.0,5.591,6.211,87.956,0.071,0.0,0.171,1494021352.052
5.410,7.371,86.943,0.106,0.0,0.171,0.0,118784.0,553998022.800,479708.600,0.0,0.0,10391.400,79860.0,5.200,0.0,0.0,2594885632.0,90353664.0,1.64843700224e+11,1251254272.0,0.0,0.0,0.0,118784.0,10396.800,79867.400,5.415,7.366,86.943,0.106,0.0,0.171,1494021357.052
5.530,7.479,86.830,0.111,0.0,0.050,0.0,113049.600,527349705.200,463428.600,0.0,0.0,11798.400,91724.800,5.0,0.0,0.800,2685865984.0,90411008.0,1.648438272e+11,1160089600.0,0.0,0.0,0.0,113049.600,11794.800,91716.400,5.530,7.480,86.829,0.111,0.0,0.050,1494021362.052
4.581,7.053,88.150,0.040,0.0,0.176,0.0,120422.400,497076580.200,414941.600,0.0,0.0,8956.800,37170.400,4.800,0.0,0.0,2749939712.0,90497024.0,1.64843945984e+11,1095811072.0,0.0,0.0,0.0,120422.400,8963.400,37236.400,4.581,7.057,88.145,0.040,0.0,0.176,1494021367.052
4.949,6.891,87.863,0.055,0.0,0.241,0.0,122060.800,685108823.0,556923.600,0.0,0.0,12960.600,80319.400,3.400,0.0,0.400,2702065664.0,90562560.0,1.64844056576e+11,1143508992.0,0.0,0.0,0.0,122060.800,12953.600,80250.400,4.944,6.891,87.868,0.055,0.0,0.241,1494021372.052
5.283,5.836,88.529,0.025,0.0,0.327,0.0,132710.400,873788663.0,663326.600,0.0,0.0,14947.600,101425.400,3.200,0.0,0.0,2609819648.0,90628096.0,1.64844183552e+11,1235562496.0,0.0,0.0,0.0,132710.400,14954.200,101515.600,5.283,5.827,88.538,0.025,0.0,0.327,1494021377.052
5.422,6.192,88.110,0.055,0.0,0.221,0.0,122880.0,825545650.200,714392.400,0.0,0.0,14404.0,112876.400,4.600,0.0,0.400,2702446592.0,90681344.0,1.64844326912e+11,1142738944.0,0.0,0.0,0.0,122880.0,14396.400,112792.600,5.426,6.202,88.095,0.055,0.0,0.221,1494021382.052
4.698,7.346,87.830,0.055,0.0,0.070,0.0,113049.600,435009392.0,333434.0,0.0,0.0,8137.200,39328.0,4.600,0.0,0.0,2595659776.0,90730496.0,1.64844453888e+11,1249349632.0,0.0,0.0,0.0,113049.600,8138.200,39345.200,4.703,7.341,87.831,0.055,0.0,0.070,1494021387.052
4.530,7.317,87.947,0.045,0.0,0.161,0.0,111411.200,435714509.800,345539.800,0.0,0.0,8771.600,46750.200,4.600,0.0,0.400,2672267264.0,90800128.0,1.64844568576e+11,1172557824.0,0.0,0.0,0.0,111411.200,8772.800,46727.0,4.525,7.318,87.951,0.045,0.0,0.161,1494021392.052
4.308,6.979,88.532,0.085,0.0,0.095,0.0,117964.800,434618088.600,316406.600,0.0,0.0,7863.800,18283.200,4.400,0.0,0.0,2671357952.0,90853376.0,1.64844670976e+11,1173311488.0,0.0,0.0,0.0,117964.800,7862.400,18282.800,4.303,6.979,88.537,0.085,0.0,0.095,1494021397.052
5.137,7.190,87.477,0.075,0.0,0.121,0.0,112230.400,536112941.600,426593.200,0.0,0.0,10289.800,64510.600,5.200,0.0,0.800,2655772672.0,90898432.0,1.6484478976e+11,1188732928.0,0.0,0.0,0.0,112230.400,10295.200,64616.200,5.142,7.194,87.468,0.075,0.0,0.121,1494021402.052
4.740,7.595,87.464,0.136,0.0,0.065,0.0,122060.800,424360477.800,308309.800,0.0,0.0,8684.200,47452.0,5.400,0.0,0.0,2689216512.0,90959872.0,1.64844904448e+11,1155112960.0,0.0,0.0,0.0,122060.800,8678.0,47348.200,4.740,7.595,87.464,0.136,0.0,0.065,1494021407.052
5.143,8.006,86.669,0.100,0.0,0.080,0.0,122060.800,412358459.800,276785.0,0.0,0.0,8161.200,39591.600,5.400,0.0,0.0,2718400512.0,90996736.0,1.64845006848e+11,1125789696.0,0.0,0.0,0.0,122060.800,8166.400,39590.200,5.143,8.001,86.675,0.100,0.0,0.080,1494021412.052
4.083,7.619,88.213,0.045,0.0,0.040,0.0,107315.200,394223482.800,297290.400,0.0,0.0,7399.200,15731.200,4.200,0.0,0.0,2750201856.0,91033600.0,1.64845109248e+11,1093849088.0,0.0,0.0,0.0,107315.200,7393.600,15730.600,4.078,7.624,88.212,0.045,0.0,0.040,1494021417.052
2.512,7.000,90.392,0.045,0.0,0.050,0.0,95027.200,257827516.800,135185.400,0.0,0.0,5679.600,4238.400,3.0,0.0,0.800,2813337600.0,91058176.0,1.64845187072e+11,1030610944.0,0.0,0.0,0.0,95027.200,5680.400,4239.200,2.512,6.995,90.398,0.045,0.0,0.050,1494021422.052
2.159,6.623,91.068,0.010,0.0,0.140,0.0,14745.600,232122228.200,129646.800,0.0,0.0,4981.0,3169.600,4.200,0.0,0.0,2889097216.0,91070464.0,1.64845187072e+11,954839040.0,0.0,0.0,0.0,14745.600,4980.400,3172.800,2.164,6.628,91.058,0.010,0.0,0.140,1494021427.052
2.373,7.561,89.810,0.010,0.0,0.245,0.0,2457.600,358981840.0,130976.0,0.0,0.0,7222.800,5478.0,4.0,0.0,0.0,2970218496.0,91078656.0,1.64845191168e+11,873705472.0,0.0,0.0,0.0,2457.600,7224.400,5476.0,2.374,7.562,89.809,0.010,0.0,0.245,1494021432.052
2.002,3.678,94.231,0.0,0.0,0.090,0.0,13926.400,101128015.400,39348.0,0.0,0.0,3272.200,3958.600,1.400,0.0,1.400,2402643968.0,91086848.0,1.6484519936e+11,1441263616.0,0.0,0.0,0.0,13926.400,3270.400,3955.800,2.002,3.668,94.241,0.0,0.0,0.090,1494021437.052
1.896,1.986,96.098,0.015,0.0,0.005,0.0,15564.800,49592.600,2973.200,0.0,0.0,1551.0,3333.400,2.200,0.0,0.400,2393174016.0,91095040.0,1.6484519936e+11,1450725376.0,0.0,0.0,0.0,15564.800,1551.0,3333.400,1.891,1.996,96.094,0.015,0.0,0.005,1494021442.052
2.006,2.006,95.973,0.010,0.0,0.005,0.0,16384.0,53355.400,6914.600,0.0,0.0,1703.200,3386.0,2.200,0.0,1.400,2342473728.0,91099136.0,1.64845203456e+11,1501417472.0,0.0,0.0,0.0,16384.0,1703.200,3386.0,2.011,2.011,95.958,0.010,0.0,0.010,1494021447.052
1.795,2.126,96.044,0.010,0.0,0.025,0.0,13926.400,52692.600,6390.800,0.0,0.0,1614.0,3109.200,1.0,0.0,0.800,2342457344.0,91107328.0,1.64845207552e+11,1501421568.0,0.0,0.0,0.0,13926.400,1614.0,3109.200,1.796,2.116,96.058,0.010,0.0,0.020,1494021452.052
1.970,1.985,95.991,0.0,0.0,0.055,0.0,9830.400,53770.800,7000.0,0.0,0.0,1621.800,3235.800,2.0,0.0,1.0,2341892096.0,91119616.0,1.6484519936e+11,1501982720.0,0.0,0.0,0.0,9830.400,1621.800,3235.800,1.970,1.980,95.996,0.0,0.0,0.055,1494021457.052
1.935,2.135,95.864,0.025,0.0,0.040,0.0,9830.400,55064.400,8884.600,0.0,0.0,1683.0,3702.200,1.600,0.0,2.200,2347577344.0,91131904.0,1.64845211648e+11,1496272896.0,0.0,0.0,0.0,9830.400,1683.0,3702.200,1.931,2.136,95.868,0.025,0.0,0.040,1494021462.052
2.478,2.603,94.819,0.015,0.0,0.085,0.0,15564.800,142146499.600,137942.600,0.0,0.0,3656.0,23044.600,2.200,0.0,5.600,2549379072.0,91148288.0,1.64845215744e+11,1294450688.0,0.0,0.0,0.0,15564.800,3664.600,23168.600,2.487,2.607,94.805,0.015,0.0,0.085,1494021467.052
5.860,5.970,87.783,0.045,0.0,0.342,0.0,134348.800,944032201.200,794087.800,0.0,0.0,17830.600,195472.0,4.600,0.0,0.400,2469310464.0,91201536.0,1.6484540416e+11,1374277632.0,0.0,0.0,0.0,134348.800,17833.0,195437.600,5.850,5.971,87.792,0.045,0.0,0.342,1494021472.052
5.796,6.245,87.702,0.035,0.0,0.222,0.0,125337.600,911596780.0,893841.0,0.0,0.0,16429.800,177645.0,4.200,0.0,0.600,2515501056.0,91279360.0,1.64845551616e+11,1327861760.0,0.0,0.0,0.0,125337.600,16425.200,177667.600,5.800,6.249,87.693,0.035,0.0,0.222,1494021477.052
5.451,5.915,88.463,0.015,0.0,0.156,0.0,131072.0,826097841.600,816617.600,0.0,0.0,13647.200,100084.800,4.0,0.0,0.0,2612002816.0,91361280.0,1.64845699072e+11,1231130624.0,0.0,0.0,0.0,131072.0,13641.200,99975.200,5.451,5.905,88.472,0.015,0.0,0.156,1494021482.052
5.300,6.349,88.194,0.040,0.0,0.116,0.0,126156.800,782485866.0,707466.600,0.0,0.0,14833.800,120086.0,4.400,0.0,0.400,2574860288.0,91422720.0,1.64845846528e+11,1268064256.0,0.0,0.0,0.0,126156.800,14843.400,120155.400,5.295,6.354,88.195,0.040,0.0,0.116,1494021487.052
5.294,6.164,88.245,0.035,0.0,0.262,0.0,119603.200,761791140.200,659063.600,0.0,0.0,16571.600,87141.800,4.200,0.0,0.0,2522148864.0,91463680.0,1.64845973504e+11,1320607744.0,0.0,0.0,0.0,119603.200,16574.400,87178.200,5.299,6.169,88.235,0.035,0.0,0.262,1494021492.052
4.706,6.578,88.480,0.055,0.0,0.181,0.0,119603.200,632553709.0,530474.400,0.0,0.0,11807.200,56316.600,4.200,0.0,0.800,2554081280.0,91521024.0,1.6484612096e+11,1288470528.0,0.0,0.0,0.0,119603.200,11799.400,56246.800,4.700,6.577,88.486,0.055,0.0,0.181,1494021497.052
5.005,6.526,88.218,0.060,0.0,0.191,0.0,122880.0,725524107.0,628562.800,0.0,0.0,13226.600,81871.800,4.600,0.0,0.0,2613497856.0,91561984.0,1.6484624384e+11,1228890112.0,0.0,0.0,0.0,122880.0,13227.0,81852.400,5.010,6.521,88.217,0.060,0.0,0.191,1494021502.052
5.157,6.734,87.837,0.010,0.0,0.261,0.0,120422.400,666228835.200,571472.400,0.0,0.0,12001.400,98023.600,5.200,0.0,0.0,2606714880.0,91623424.0,1.6484636672e+11,1235488768.0,0.0,0.0,0.0,120422.400,11999.800,98137.200,5.163,6.735,87.831,0.010,0.0,0.261,1494021507.052
4.961,6.642,88.191,0.005,0.0,0.201,0.0,115507.200,646295656.800,519618.600,0.0,0.0,10783.0,74576.400,4.600,0.0,0.800,2715594752.0,91676672.0,1.648464896e+11,1126432768.0,0.0,0.0,0.0,115507.200,10779.600,74443.600,4.960,6.655,88.178,0.005,0.0,0.201,1494021512.052
4.961,7.182,87.701,0.035,0.0,0.121,0.0,126156.800,567014130.0,460009.0,0.0,0.0,9989.800,67351.0,5.200,0.0,0.0,2631393280.0,91717632.0,1.64827516928e+11,1229565952.0,0.0,0.0,0.0,126156.800,9989.400,67372.800,4.957,7.179,87.709,0.035,0.0,0.121,1494021517.052
4.949,7.144,87.626,0.065,0.0,0.216,0.0,122060.800,567525595.800,429565.600,0.0,0.0,10877.600,61319.400,4.0,0.0,0.0,2648727552.0,91774976.0,1.64827648e+11,1212043264.0,0.0,0.0,0.0,122060.800,10877.600,61322.0,4.949,7.139,87.631,0.065,0.0,0.216,1494021522.052
5.488,6.289,87.921,0.066,0.0,0.237,0.0,114688.0,829099449.400,768392.400,0.0,0.0,15206.600,162669.400,4.400,0.0,0.400,2530627584.0,91820032.0,1.64827779072e+11,1329967104.0,0.0,0.0,0.0,114688.0,15213.400,162781.600,5.483,6.289,87.925,0.066,0.0,0.237,1494021527.052
5.381,6.705,87.567,0.106,0.0,0.242,0.0,123699.200,731056048.0,590424.0,0.0,0.0,14552.0,126144.800,4.800,0.0,0.400,2746331136.0,91881472.0,1.6482791424e+11,1114066944.0,0.0,0.0,0.0,123699.200,14551.200,126031.0,5.380,6.704,87.569,0.106,0.0,0.242,1494021532.052
5.257,6.948,87.599,0.065,0.0,0.131,0.0,120422.400,641109509.200,524630.200,0.0,0.0,12227.200,95804.200,5.0,0.0,0.0,2497654784.0,91893760.0,1.64828049408e+11,1362595840.0,0.0,0.0,0.0,120422.400,12221.400,95785.800,5.263,6.938,87.603,0.065,0.0,0.131,1494021537.052
5.549,6.994,87.075,0.191,0.0,0.191,0.0,4053401.600,722051462.800,630771.200,0.0,0.0,14196.600,159740.400,5.200,0.200,0.400,2641297408.0,91979776.0,1.64823228416e+11,1223688192.0,0.0,0.0,0.0,4053401.600,14196.600,159745.200,5.548,7.013,87.056,0.191,0.0,0.191,1494021542.052
5.122,6.549,88.103,0.050,0.0,0.176,0.0,124518.400,648759222.800,559216.200,0.0,0.0,11007.600,62046.0,5.200,0.0,0.0,2650624000.0,92033024.0,1.64823351296e+11,1214185472.0,0.0,0.0,0.0,124518.400,11013.800,62143.600,5.122,6.540,88.112,0.050,0.0,0.176,1494021547.052
4.882,6.709,88.218,0.040,0.0,0.151,0.0,144998.400,666466436.200,577051.200,0.0,0.0,11047.0,53543.0,4.200,0.0,0.400,2640887808.0,92073984.0,1.64823474176e+11,1223757824.0,0.0,0.0,0.0,144998.400,11043.400,53436.200,4.881,6.708,88.220,0.040,0.0,0.151,1494021552.052
4.953,6.562,88.239,0.101,0.0,0.146,0.0,117145.600,664727290.0,593064.0,0.0,0.0,11191.800,60590.0,6.200,0.0,0.0,2715836416.0,92127232.0,1.64823601152e+11,1148628992.0,0.0,0.0,0.0,117145.600,11191.200,60593.0,4.953,6.563,88.237,0.101,0.0,0.146,1494021557.052
5.293,6.114,88.276,0.086,0.0,0.232,0.0,114688.0,759972387.400,709545.0,0.0,0.0,12939.600,110420.800,4.200,0.0,0.400,2642137088.0,92188672.0,1.64823732224e+11,1222135808.0,0.0,0.0,0.0,114688.0,12937.800,110433.800,5.298,6.123,88.262,0.086,0.0,0.232,1494021562.052
5.098,6.264,88.281,0.085,0.0,0.271,0.0,122880.0,701630165.0,585128.0,0.0,0.0,12054.600,55156.200,4.0,0.0,0.800,2647445504.0,92237824.0,1.64823863296e+11,1216647168.0,0.0,0.0,0.0,122880.0,12055.600,55157.600,5.089,6.254,88.300,0.085,0.0,0.271,1494021567.052
4.623,6.510,88.651,0.065,0.0,0.151,0.0,120422.400,642019118.800,523345.200,0.0,0.0,10200.400,38083.0,5.0,0.0,0.0,2698498048.0,92286976.0,1.64823998464e+11,1165410304.0,0.0,0.0,0.0,120422.400,10204.0,38077.200,4.623,6.505,88.650,0.065,0.0,0.156,1494021572.052
4.952,6.692,88.084,0.055,0.0,0.216,0.0,120422.400,599309880.0,474273.400,0.0,0.0,11053.200,53925.400,6.0,0.0,0.0,2752823296.0,92340224.0,1.64824117248e+11,1110913024.0,0.0,0.0,0.0,120422.400,11054.600,53975.600,4.957,6.696,88.080,0.055,0.0,0.211,1494021577.052
5.012,6.626,88.106,0.055,0.0,0.201,0.0,119603.200,628636960.600,565195.600,0.0,0.0,11882.400,68585.200,4.400,0.0,0.0,2653724672.0,92409856.0,1.64824236032e+11,1209823232.0,0.0,0.0,0.0,119603.200,11881.600,68593.200,5.012,6.621,88.110,0.055,0.0,0.201,1494021582.052
