"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","client0.nobjs-scaling.skyhook-pg0.wisc.cloudlab.us",,,,"User:","jlefevre"
"Cmdline:","dstat -av --epoch --integer --noheaders --output 8osds.vary.nobjs.5K.client0.dstat.log 5",,,,"Date:","05 May 2017 22:03:12 CDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"procs",,,"memory usage",,,,"paging",,"dsk/total",,"system",,"total cpu usage",,,,,,"epoch"
2.937,3.187,93.780,0.020,0.0,0.075,0.0,216268.800,35249750.600,100945.200,0.0,0.0,3319.200,7611.200,2.800,0.0,0.400,2708742144.0,179871744.0,1.64433031168e+11,1458548736.0,0.0,0.0,0.0,216268.800,3319.0,7617.600,2.937,3.187,93.781,0.020,0.0,0.075,1494041347.213
2.967,3.218,93.665,0.070,0.0,0.080,0.0,199065.600,36355697.0,101501.200,0.0,0.0,3319.400,8836.600,2.800,0.0,0.0,2709262336.0,179879936.0,1.64433375232e+11,1457676288.0,0.0,0.0,0.0,199065.600,3322.400,8838.600,2.972,3.217,93.660,0.070,0.0,0.080,1494041352.213
3.003,3.339,93.558,0.045,0.0,0.055,0.0,165478.400,35634603.800,97169.0,0.0,0.0,3436.400,8785.200,2.400,0.200,0.0,2708414464.0,179888128.0,1.64433711104e+11,1458180096.0,0.0,0.0,0.0,165478.400,3433.400,8778.200,2.998,3.339,93.558,0.050,0.0,0.055,1494041357.213
3.084,3.013,93.818,0.020,0.0,0.065,0.0,178585.600,36463793.0,106070.600,0.0,0.0,3415.400,8670.800,2.400,0.0,0.800,2709311488.0,179896320.0,1.64434079744e+11,1456906240.0,0.0,0.0,0.0,178585.600,3415.400,8669.400,3.084,3.014,93.823,0.015,0.0,0.065,1494041362.213
2.968,3.228,93.700,0.035,0.0,0.070,0.0,208076.800,36251916.200,100041.200,0.0,0.0,3498.0,8453.400,2.800,0.0,0.0,2708828160.0,179908608.0,1.64434448384e+11,1457008640.0,0.0,0.0,0.0,208076.800,3500.800,8458.200,2.968,3.233,93.694,0.035,0.0,0.070,1494041367.213
3.143,3.158,93.539,0.065,0.0,0.095,0.0,184320.0,34523595.400,97855.0,0.0,0.0,3496.800,8608.0,2.800,0.0,0.0,2710278144.0,179908608.0,1.6443478016e+11,1455226880.0,0.0,0.0,0.0,184320.0,3494.0,8614.600,3.143,3.158,93.540,0.065,0.0,0.095,1494041372.213
3.008,3.093,93.765,0.075,0.0,0.060,0.0,154828.800,33624638.600,87207.800,0.0,0.0,3239.400,7997.800,2.200,0.200,0.0,2710020096.0,179920896.0,1.64435132416e+11,1455120384.0,0.0,0.0,0.0,154828.800,3241.200,7989.0,3.008,3.088,93.770,0.075,0.0,0.060,1494041377.213
2.765,3.245,93.815,0.070,0.0,0.105,0.0,206438.400,1494363.800,6307.600,0.0,0.0,1909.600,6849.0,2.800,0.0,1.400,2680508416.0,179937280.0,1.64435460096e+11,1484288000.0,0.0,0.0,0.0,206438.400,1908.200,6850.0,2.765,3.250,93.810,0.070,0.0,0.105,1494041382.213
2.987,3.177,93.805,0.010,0.0,0.020,0.0,50790.400,42962.600,3429.600,0.0,0.0,1643.800,6349.600,2.0,0.0,0.400,2684133376.0,179937280.0,1.64435529728e+11,1480593408.0,0.0,0.0,0.0,50790.400,1643.400,6349.0,2.987,3.172,93.811,0.010,0.0,0.020,1494041387.213
2.856,3.161,93.928,0.015,0.0,0.040,0.0,11468.800,46215.800,7296.0,0.0,0.0,1745.600,5146.800,1.800,0.0,1.600,2682527744.0,179945472.0,1.64435525632e+11,1482194944.0,0.0,0.0,0.0,11468.800,1746.0,5146.200,2.856,3.161,93.928,0.015,0.0,0.040,1494041392.213
2.996,3.081,93.862,0.015,0.0,0.045,0.0,13107.200,46856.200,8177.200,0.0,0.0,1739.600,6102.0,2.600,0.0,1.200,2691780608.0,179953664.0,1.64435533824e+11,1472925696.0,0.0,0.0,0.0,13107.200,1739.600,6100.200,2.996,3.081,93.862,0.015,0.0,0.045,1494041397.213
2.956,3.282,93.717,0.0,0.0,0.045,0.0,13107.200,46964.400,8630.200,0.0,0.0,1762.200,6854.200,3.200,0.0,1.600,2694201344.0,179961856.0,1.64435533824e+11,1470496768.0,0.0,0.0,0.0,13107.200,1762.400,6863.600,2.957,3.287,93.712,0.0,0.0,0.045,1494041402.213
2.916,3.101,93.937,0.010,0.0,0.035,0.0,10649.600,46610.600,8267.0,0.0,0.0,1792.0,6395.800,2.400,0.0,1.600,2697965568.0,179970048.0,1.64435533824e+11,1466724352.0,0.0,0.0,0.0,10649.600,1792.400,6386.600,2.921,3.101,93.933,0.010,0.0,0.035,1494041407.213
2.921,3.191,93.783,0.020,0.0,0.085,0.0,46694.400,17648117.200,65769.400,0.0,0.0,2675.400,7396.0,2.800,0.0,5.200,2702163968.0,179974144.0,1.64435562496e+11,1462493184.0,0.0,0.0,0.0,46694.400,2675.800,7401.600,2.916,3.187,93.792,0.020,0.0,0.085,1494041412.213
3.072,3.322,93.151,0.375,0.0,0.080,0.0,4517068.800,37743214.400,110117.600,0.0,0.0,3664.0,8430.600,2.800,0.0,0.0,2701230080.0,179994624.0,1.64433993728e+11,1464975360.0,0.0,0.0,0.0,4517068.800,3663.200,8426.600,3.077,3.322,93.147,0.375,0.0,0.080,1494041417.213
2.972,3.152,93.650,0.140,0.0,0.085,0.0,239206.400,34473771.400,97460.600,0.0,0.0,3566.0,8426.600,1.800,0.0,0.400,2704527360.0,180015104.0,1.64434362368e+11,1461288960.0,0.0,0.0,0.0,239206.400,3569.200,8429.800,2.972,3.152,93.650,0.140,0.0,0.085,1494041422.213
2.997,3.178,93.580,0.155,0.0,0.090,0.0,208076.800,36521997.400,108411.600,0.0,0.0,3619.600,8556.200,1.400,0.0,0.400,2707353600.0,180015104.0,1.64434722816e+11,1458102272.0,0.0,0.0,0.0,208076.800,3616.800,8552.400,2.992,3.183,93.580,0.155,0.0,0.090,1494041427.213
3.067,3.307,93.446,0.120,0.0,0.060,0.0,167116.800,35665184.800,101331.0,0.0,0.0,3527.400,8342.800,2.0,0.200,0.400,2709925888.0,180027392.0,1.64435070976e+11,1455169536.0,0.0,0.0,0.0,167116.800,3526.800,8343.0,3.067,3.302,93.446,0.125,0.0,0.060,1494041432.213
2.938,3.173,93.739,0.080,0.0,0.070,0.0,178585.600,36338850.400,103596.0,0.0,0.0,3449.400,8286.600,2.800,0.0,0.0,2706960384.0,180043776.0,1.64435431424e+11,1457758208.0,0.0,0.0,0.0,178585.600,3449.200,8284.400,2.938,3.183,93.734,0.075,0.0,0.070,1494041437.213
2.948,3.223,93.648,0.110,0.0,0.070,0.0,208896.0,36137650.800,105442.200,0.0,0.0,3530.600,8012.0,2.800,0.0,0.400,2706870272.0,180051968.0,1.64435800064e+11,1457471488.0,0.0,0.0,0.0,208896.0,3530.400,8012.600,2.949,3.214,93.657,0.110,0.0,0.070,1494041442.213
3.032,3.332,93.482,0.105,0.0,0.050,0.0,186777.600,34527322.600,103213.200,0.0,0.0,3600.800,8389.400,2.600,0.0,0.400,2707726336.0,180064256.0,1.64436123648e+11,1456279552.0,0.0,0.0,0.0,186777.600,3602.600,8391.0,3.031,3.331,93.482,0.105,0.0,0.050,1494041447.213
2.841,3.241,93.707,0.110,0.0,0.100,0.0,152371.200,30100491.200,77509.400,0.0,0.0,3201.600,7599.0,2.400,0.200,0.0,2696630272.0,180068352.0,1.64436475904e+11,1467019264.0,0.0,0.0,0.0,152371.200,3200.400,7598.800,2.841,3.241,93.707,0.110,0.0,0.100,1494041452.213
2.891,3.126,93.793,0.145,0.0,0.045,0.0,214630.400,61532.800,4566.400,0.0,0.0,1757.0,5986.0,2.400,0.0,1.400,2687930368.0,180101120.0,1.64436803584e+11,1475358720.0,0.0,0.0,0.0,214630.400,1756.800,5987.600,2.886,3.131,93.793,0.145,0.0,0.045,1494041457.213
2.931,3.211,93.812,0.035,0.0,0.010,0.0,71270.400,41722.400,2798.400,0.0,0.0,1768.0,6992.200,2.200,0.0,0.200,2682277888.0,180109312.0,1.64436877312e+11,1480929280.0,0.0,0.0,0.0,71270.400,1767.800,6996.400,2.931,3.211,93.812,0.035,0.0,0.010,1494041462.213
3.568,3.608,92.578,0.070,0.0,0.176,0.0,108953.600,298567087.600,880142.200,0.0,0.0,15068.600,29343.800,3.600,0.0,5.400,2705563648.0,180109312.0,1.64437020672e+11,1457500160.0,0.0,0.0,0.0,108953.600,15068.600,29340.400,3.573,3.608,92.574,0.070,0.0,0.176,1494041467.213
2.931,3.072,93.802,0.155,0.0,0.040,0.0,214630.400,67882.600,4766.400,0.0,0.0,1710.0,6234.400,2.200,0.0,1.0,2691653632.0,180129792.0,1.64437413888e+11,1470996480.0,0.0,0.0,0.0,214630.400,1710.0,6237.600,2.932,3.067,93.806,0.155,0.0,0.040,1494041472.213
2.981,3.177,93.777,0.055,0.0,0.010,0.0,57344.0,42035.800,3136.0,0.0,0.0,1654.400,6152.400,2.200,0.0,0.400,2692612096.0,180146176.0,1.64437479424e+11,1469956096.0,0.0,0.0,0.0,57344.0,1654.600,6146.800,2.981,3.181,93.772,0.055,0.0,0.010,1494041477.213
3.636,3.676,92.297,0.085,0.0,0.306,0.0,133529.600,298576946.600,875423.400,0.0,0.0,14384.400,27407.600,3.0,0.0,5.0,2706456576.0,180154368.0,1.64437643264e+11,1455939584.0,0.0,0.0,0.0,133529.600,14384.200,27406.600,3.631,3.677,92.301,0.085,0.0,0.306,1494041482.213
2.825,3.175,93.805,0.120,0.0,0.075,0.0,210534.400,67742.0,4765.0,0.0,0.0,1733.0,5893.800,2.200,0.0,1.0,2692718592.0,180178944.0,1.64438016e+11,1469280256.0,0.0,0.0,0.0,210534.400,1733.0,5894.400,2.830,3.170,93.805,0.120,0.0,0.075,1494041487.213
2.902,3.247,93.771,0.055,0.0,0.025,0.0,61440.0,42015.200,3149.800,0.0,0.0,1665.0,5997.400,2.400,0.200,0.400,2693906432.0,180187136.0,1.64438081536e+11,1468018688.0,0.0,0.0,0.0,61440.0,1665.0,6003.200,2.902,3.252,93.766,0.055,0.0,0.025,1494041492.213
3.612,3.566,92.451,0.070,0.0,0.301,0.0,129433.600,298585666.200,902545.0,0.0,0.0,15896.400,28704.600,3.0,0.0,5.0,2703372288.0,180187136.0,1.64438257664e+11,1458376704.0,0.0,0.0,0.0,129433.600,15896.200,28701.200,3.612,3.567,92.450,0.070,0.0,0.301,1494041497.213
2.844,3.209,93.487,0.345,0.0,0.115,0.0,4381900.800,67612.200,4329.200,0.0,0.0,1828.800,6604.0,2.800,0.200,1.0,2690789376.0,180228096.0,1.6443377664e+11,1475399680.0,0.0,0.0,0.0,4381900.800,1828.800,6604.200,2.844,3.209,93.487,0.345,0.0,0.115,1494041502.213
2.991,3.161,93.733,0.075,0.0,0.040,0.0,73728.0,41652.400,2829.400,0.0,0.0,1665.0,6379.800,1.800,0.200,0.0,2689413120.0,180240384.0,1.64433842176e+11,1476698112.0,0.0,0.0,0.0,73728.0,1665.200,6375.0,2.991,3.156,93.738,0.075,0.0,0.040,1494041507.213
2.930,3.125,93.874,0.010,0.0,0.060,0.0,18022.400,46765.800,8914.600,0.0,0.0,1832.800,5691.400,2.200,0.0,2.0,2696507392.0,180240384.0,1.64433874944e+11,1469571072.0,0.0,0.0,0.0,18022.400,1832.800,5693.200,2.930,3.125,93.874,0.010,0.0,0.060,1494041512.213
2.971,3.116,93.848,0.015,0.0,0.050,0.0,14745.600,46722.200,7978.600,0.0,0.0,1776.200,6167.800,2.200,0.0,1.200,2699046912.0,180248576.0,1.6443387904e+11,1467019264.0,0.0,0.0,0.0,14745.600,1776.0,6170.600,2.971,3.116,93.848,0.015,0.0,0.050,1494041517.213
2.986,3.257,93.697,0.020,0.0,0.040,0.0,18022.400,46708.200,7875.200,0.0,0.0,1748.400,6097.800,2.800,0.0,1.400,2683715584.0,180256768.0,1.6443387904e+11,1482342400.0,0.0,0.0,0.0,18022.400,1748.400,6098.600,2.987,3.257,93.697,0.020,0.0,0.040,1494041522.213
2.996,3.041,93.893,0.020,0.0,0.050,0.0,46694.400,46622.600,7997.0,0.0,0.0,1763.200,6475.600,2.800,0.0,1.200,2689789952.0,180264960.0,1.6443387904e+11,1476259840.0,0.0,0.0,0.0,46694.400,1763.200,6472.200,2.996,3.041,93.893,0.020,0.0,0.050,1494041527.213
3.903,7.165,88.711,0.060,0.0,0.161,0.0,45875.200,448034263.0,299700.0,0.0,0.0,12006.200,8167.600,4.600,0.0,5.600,3073794048.0,180273152.0,1.64433895424e+11,1092231168.0,0.0,0.0,0.0,45875.200,12007.200,8168.400,3.903,7.174,88.702,0.060,0.0,0.161,1494041532.213
4.600,8.939,86.199,0.131,0.0,0.131,0.0,167116.800,745209504.0,480512.0,0.0,0.0,16247.400,12295.600,6.600,0.0,0.0,3090956288.0,180301824.0,1.644341248e+11,1074810880.0,0.0,0.0,0.0,167116.800,16253.400,12302.0,4.596,8.939,86.203,0.131,0.0,0.131,1494041537.213
4.508,8.854,86.447,0.121,0.0,0.071,0.0,109772.800,703219477.0,422100.400,0.0,0.0,16766.200,10360.0,5.200,0.200,0.0,3093413888.0,180318208.0,1.64434317312e+11,1072144384.0,0.0,0.0,0.0,109772.800,16761.200,10352.0,4.512,8.853,86.443,0.121,0.0,0.071,1494041542.213
4.241,8.602,86.865,0.106,0.0,0.186,0.0,153190.400,726352602.0,378657.200,0.0,0.0,15619.400,9812.800,4.400,0.0,0.0,3093237760.0,180338688.0,1.64434522112e+11,1072095232.0,0.0,0.0,0.0,153190.400,15616.200,9810.800,4.237,8.596,86.875,0.106,0.0,0.186,1494041547.213
4.312,8.680,86.615,0.126,0.0,0.267,0.0,178585.600,691368599.400,327178.800,0.0,0.0,16606.400,10035.800,5.0,0.0,0.400,3103907840.0,180355072.0,1.64434706432e+11,1061224448.0,0.0,0.0,0.0,178585.600,16621.200,10059.0,4.316,8.687,86.605,0.126,0.0,0.267,1494041552.213
4.381,8.405,86.891,0.181,0.0,0.141,0.0,172851.200,663234609.200,339759.0,0.0,0.0,16756.800,9250.400,5.200,0.0,0.0,3063676928.0,180375552.0,1.64434894848e+11,1101246464.0,0.0,0.0,0.0,172851.200,16746.600,9228.800,4.376,8.405,86.896,0.181,0.0,0.141,1494041557.213
4.362,8.760,86.636,0.091,0.0,0.151,0.0,134348.800,757498861.800,394583.200,0.0,0.0,17019.0,10980.200,5.400,0.200,0.400,3083374592.0,180379648.0,1.64435120128e+11,1081319424.0,0.0,0.0,0.0,134348.800,17021.600,10983.200,4.367,8.759,86.632,0.091,0.0,0.151,1494041562.213
4.663,8.843,86.211,0.126,0.0,0.156,0.0,179404.800,695067943.200,365201.200,0.0,0.0,18025.800,11530.800,5.200,0.0,0.0,3097407488.0,180396032.0,1.6443533312e+11,1067057152.0,0.0,0.0,0.0,179404.800,18020.600,11534.200,4.659,8.844,86.216,0.126,0.0,0.156,1494041567.213
4.510,8.752,86.436,0.136,0.0,0.166,0.0,158924.800,683142345.0,372866.800,0.0,0.0,16914.800,10865.400,4.600,0.0,0.0,3064598528.0,180396032.0,1.64435521536e+11,1099677696.0,0.0,0.0,0.0,158924.800,16921.600,10863.200,4.514,8.752,86.432,0.136,0.0,0.166,1494041572.213
4.219,8.775,86.554,0.105,0.0,0.347,0.0,104038.400,700960886.200,375863.800,0.0,0.0,16219.0,9835.200,5.800,0.200,0.800,3070238720.0,180412416.0,1.6443570176e+11,1093840896.0,0.0,0.0,0.0,104038.400,16222.800,9841.0,4.215,8.776,86.557,0.105,0.0,0.347,1494041577.213
4.471,8.635,86.582,0.146,0.0,0.166,0.0,162201.600,691048479.400,311344.600,0.0,0.0,19176.600,9956.200,4.800,0.0,0.0,3089436672.0,180416512.0,1.64435902464e+11,1074438144.0,0.0,0.0,0.0,162201.600,19169.400,9949.800,4.471,8.634,86.583,0.146,0.0,0.166,1494041582.213
4.260,8.318,87.110,0.166,0.0,0.146,0.0,178585.600,701257083.600,357165.600,0.0,0.0,15188.400,10525.600,5.400,0.0,0.0,3069747200.0,180441088.0,1.64436099072e+11,1093906432.0,0.0,0.0,0.0,178585.600,15195.800,10527.600,4.265,8.319,87.104,0.166,0.0,0.146,1494041587.213
4.657,8.643,86.468,0.126,0.0,0.106,0.0,178585.600,711596303.200,446496.400,0.0,0.0,16279.0,13151.0,6.400,0.0,0.400,3117309952.0,180465664.0,1.64436307968e+11,1046110208.0,0.0,0.0,0.0,178585.600,16269.200,13146.200,4.661,8.637,86.469,0.126,0.0,0.106,1494041592.213
5.121,7.477,87.025,0.106,0.0,0.272,0.0,143360.0,889048779.0,799584.800,0.0,0.0,22293.600,28533.200,4.800,0.200,0.400,3142008832.0,180465664.0,1.64436525056e+11,1021194240.0,0.0,0.0,0.0,143360.0,22302.0,28535.200,5.116,7.473,87.033,0.106,0.0,0.272,1494041597.213
4.776,7.342,87.409,0.166,0.0,0.307,0.0,181862.400,863099026.0,728018.800,0.0,0.0,19294.200,25165.600,5.0,0.0,0.400,3133218816.0,180482048.0,1.64436758528e+11,1029734400.0,0.0,0.0,0.0,181862.400,19290.800,25172.800,4.780,7.351,87.396,0.166,0.0,0.307,1494041602.213
4.640,7.792,87.265,0.096,0.0,0.207,5734.400,174489.600,799337117.200,592921.400,0.0,0.0,17132.800,24776.800,4.600,0.0,0.600,3148845056.0,180498432.0,1.64436967424e+11,1013882880.0,0.0,0.0,5734.400,174489.600,17134.600,24779.200,4.640,7.787,87.270,0.096,0.0,0.207,1494041607.213
4.912,7.425,87.301,0.055,0.0,0.307,0.0,110592.0,823605061.800,675077.200,0.0,0.0,18876.600,23586.600,4.800,0.200,0.0,3161964544.0,180506624.0,1.6443715584e+11,1000566784.0,0.0,0.0,0.0,110592.0,18880.800,23585.400,4.907,7.430,87.301,0.055,0.0,0.307,1494041612.213
4.808,7.223,87.567,0.096,0.0,0.307,0.0,168755.200,876518052.800,819309.600,0.0,0.0,20638.200,27614.800,5.600,0.0,1.600,3124727808.0,180514816.0,1.6443734016e+11,1037611008.0,0.0,0.0,0.0,168755.200,20631.800,27605.600,4.809,7.224,87.565,0.096,0.0,0.307,1494041617.213
4.707,7.119,87.735,0.191,0.0,0.247,0.0,183500.800,808074652.0,642655.0,0.0,0.0,18045.600,22158.800,5.0,0.0,0.0,3177005056.0,180539392.0,1.64437557248e+11,985092096.0,0.0,0.0,0.0,183500.800,18043.0,22161.800,4.708,7.115,87.739,0.191,0.0,0.247,1494041622.213
5.013,7.302,87.217,0.121,0.0,0.347,0.0,140902.400,893828226.200,869212.400,0.0,0.0,21501.600,23602.800,5.200,0.200,1.0,3112722432.0,180539392.0,1.64437721088e+11,1049210880.0,0.0,0.0,0.0,140902.400,21504.400,23601.600,5.012,7.301,87.219,0.121,0.0,0.347,1494041627.213
4.792,7.569,87.281,0.121,0.0,0.237,0.0,155648.0,859772579.200,781705.200,0.0,0.0,20494.600,22325.400,4.800,0.0,0.0,3123138560.0,180551680.0,1.6443793408e+11,1038569472.0,0.0,0.0,0.0,155648.0,20497.0,22330.400,4.787,7.569,87.286,0.121,0.0,0.237,1494041632.213
4.737,7.319,87.460,0.121,0.0,0.362,0.0,180224.0,869238504.800,791279.200,0.0,0.0,20873.200,28260.800,4.800,0.0,0.400,3101810688.0,180559872.0,1.64438151168e+11,1059672064.0,0.0,0.0,0.0,180224.0,20871.800,28254.800,4.737,7.324,87.456,0.121,0.0,0.362,1494041637.213
5.098,7.022,87.472,0.055,0.0,0.353,0.0,185139.200,978991404.200,958420.200,0.0,0.0,23661.600,27647.0,5.0,0.0,0.200,3141918720.0,180576256.0,1.64438368256e+11,1019330560.0,0.0,0.0,0.0,185139.200,23657.800,27647.400,5.103,7.022,87.468,0.055,0.0,0.353,1494041642.213
5.001,7.092,87.584,0.030,0.0,0.292,0.0,124518.400,935946427.400,868543.200,0.0,0.0,23248.600,25737.0,4.600,0.200,0.600,3121438720.0,180580352.0,1.64438601728e+11,1039572992.0,0.0,0.0,0.0,124518.400,23260.800,25765.400,5.001,7.093,87.584,0.030,0.0,0.292,1494041647.213
4.935,7.649,87.078,0.121,0.0,0.217,0.0,180224.0,866103581.200,764781.400,0.0,0.0,20699.0,22617.600,5.400,0.0,0.400,3123683328.0,180592640.0,1.64438839296e+11,1037078528.0,0.0,0.0,0.0,180224.0,20691.600,22608.0,4.935,7.645,87.083,0.121,0.0,0.217,1494041652.213
5.514,7.359,86.704,0.151,0.0,0.272,0.0,178585.600,1000976052.800,1132433.0,0.0,0.0,23386.600,40733.0,4.600,0.0,0.0,3167035392.0,180613120.0,1.6443904e+11,993505280.0,0.0,0.0,0.0,178585.600,23385.0,40719.600,5.509,7.363,86.710,0.146,0.0,0.272,1494041657.213
4.618,7.738,87.367,0.116,0.0,0.161,0.0,137625.600,792888691.600,694848.400,0.0,0.0,17963.800,18868.400,5.600,0.200,0.0,3146248192.0,180621312.0,1.64439281664e+11,1014042624.0,0.0,0.0,0.0,137625.600,17961.200,18863.400,4.630,7.736,87.352,0.121,0.0,0.161,1494041662.213
5.172,8.040,86.511,0.050,0.0,0.227,0.0,188416.0,933629888.800,906526.600,0.0,0.0,21405.600,35578.600,5.800,0.0,0.400,3069394944.0,180625408.0,1.64439494656e+11,1090678784.0,0.0,0.0,0.0,188416.0,21412.200,35637.200,5.161,8.043,86.519,0.050,0.0,0.227,1494041667.213
5.411,7.521,86.811,0.050,0.0,0.207,0.0,167116.800,1021518782.800,1065419.400,0.0,0.0,23082.0,43178.600,5.200,0.0,0.0,3152482304.0,180641792.0,1.64439719936e+11,1007349760.0,0.0,0.0,0.0,167116.800,23081.800,43129.200,5.415,7.519,86.809,0.050,0.0,0.207,1494041672.213
4.651,6.630,88.437,0.035,0.0,0.247,0.0,113868.800,807306455.400,596278.200,0.0,0.0,17198.800,21512.800,4.800,0.200,0.0,3178749952.0,180641792.0,1.64439932928e+11,980869120.0,0.0,0.0,0.0,113868.800,17194.600,21501.600,4.652,6.626,88.440,0.035,0.0,0.247,1494041677.213
4.531,6.581,88.416,0.070,0.0,0.402,0.0,161382.400,817181784.400,708318.800,0.0,0.0,18789.200,20262.800,4.400,0.0,0.400,3174236160.0,180662272.0,1.64440133632e+11,985161728.0,0.0,0.0,0.0,161382.400,18783.600,20263.200,4.526,6.591,88.411,0.070,0.0,0.402,1494041682.213
4.906,6.685,87.655,0.387,0.0,0.367,819.200,5074124.800,907090597.400,832500.0,0.0,0.0,20220.600,23698.800,5.600,0.200,0.400,3152343040.0,180695040.0,1.64435070976e+11,1012084736.0,0.0,0.0,819.200,5074124.800,20222.800,23703.0,4.916,6.675,87.656,0.387,0.0,0.367,1494041687.213
4.874,6.680,87.998,0.106,0.0,0.342,0.0,151552.0,882670014.800,831315.200,0.0,0.0,19959.200,30854.800,4.600,0.0,0.200,3108954112.0,180707328.0,1.6443527168e+11,1055260672.0,0.0,0.0,0.0,152371.200,19969.0,30914.400,4.874,6.685,87.994,0.106,0.0,0.342,1494041692.213
5.022,7.198,87.477,0.060,0.0,0.242,0.0,122880.0,912666249.600,804688.400,0.0,0.0,21020.200,28017.800,5.600,0.200,0.0,3115827200.0,180707328.0,1.64435492864e+11,1048166400.0,0.0,0.0,0.0,122060.800,21020.800,27985.0,5.013,7.199,87.486,0.060,0.0,0.242,1494041697.213
4.749,6.775,88.059,0.090,0.0,0.327,0.0,217907.200,864029156.400,693082.600,0.0,0.0,18187.800,21472.800,5.0,0.0,0.0,3179393024.0,180723712.0,1.64435718144e+11,984358912.0,0.0,0.0,0.0,217907.200,18175.600,21443.800,4.754,6.770,88.059,0.090,0.0,0.327,1494041702.213
4.404,7.339,87.824,0.216,0.0,0.216,0.0,3495526.400,757510424.200,613710.800,0.0,0.0,17749.0,20309.800,4.200,0.0,0.400,3228991488.0,180727808.0,1.64433170432e+11,937304064.0,0.0,0.0,0.0,3495526.400,17753.0,20311.0,4.399,7.344,87.823,0.216,0.0,0.216,1494041707.213
3.226,4.493,91.950,0.045,0.0,0.286,0.0,154009.600,409091323.600,181748.800,0.0,0.0,7032.800,9102.200,3.400,0.0,1.800,2744344576.0,180740096.0,1.64433342464e+11,1421766656.0,0.0,0.0,0.0,154009.600,7027.600,9102.200,3.231,4.489,91.950,0.045,0.0,0.286,1494041712.213
2.857,3.302,93.821,0.005,0.0,0.015,0.0,86016.0,40643.600,2017.400,0.0,0.0,1581.600,6470.600,2.400,0.0,0.0,2742661120.0,180748288.0,1.64433395712e+11,1423388672.0,0.0,0.0,0.0,90112.0,1582.400,6470.400,2.856,3.302,93.822,0.005,0.0,0.015,1494041717.213
2.681,3.276,94.028,0.010,0.0,0.005,0.0,18022.400,42328.200,3054.400,0.0,0.0,1715.600,5861.600,2.0,0.0,0.400,2729459712.0,180748288.0,1.64433395712e+11,1436590080.0,0.0,0.0,0.0,13926.400,1714.600,5862.200,2.681,3.272,94.032,0.010,0.0,0.005,1494041722.213
2.996,3.111,93.847,0.005,0.0,0.040,0.0,9830.400,45693.200,7243.600,0.0,0.0,1819.400,6328.600,2.0,0.0,1.600,2720923648.0,180756480.0,1.64433391616e+11,1445122048.0,0.0,0.0,0.0,9830.400,1819.600,6324.200,2.992,3.112,93.851,0.005,0.0,0.040,1494041727.213
3.077,3.167,93.692,0.020,0.0,0.045,0.0,9830.400,45755.200,7883.600,0.0,0.0,1773.0,6276.600,2.200,0.0,1.600,2723385344.0,180764672.0,1.64433395712e+11,1442648064.0,0.0,0.0,0.0,9830.400,1772.800,6280.600,3.081,3.171,93.683,0.020,0.0,0.045,1494041732.213
2.967,3.027,93.967,0.015,0.0,0.025,0.0,13107.200,44784.800,5777.400,0.0,0.0,1703.200,6127.0,3.200,0.0,1.0,2724134912.0,180772864.0,1.64433399808e+11,1441886208.0,0.0,0.0,0.0,13107.200,1703.800,6128.200,2.972,3.022,93.967,0.015,0.0,0.025,1494041737.213
3.022,3.067,93.892,0.010,0.0,0.010,0.0,7372.800,44375.600,6057.600,0.0,0.0,1734.800,6351.200,2.600,0.0,1.0,2714947584.0,180772864.0,1.64433399808e+11,1451073536.0,0.0,0.0,0.0,7372.800,1734.600,6347.800,3.012,3.072,93.896,0.010,0.0,0.010,1494041742.213
4.254,8.056,87.448,0.045,0.0,0.196,0.0,113868.800,604819366.400,507464.400,0.0,0.0,16962.400,16676.600,5.600,0.0,5.400,3085086720.0,180785152.0,1.6437475328e+11,1139568640.0,0.0,0.0,0.0,113868.800,16966.0,16677.600,4.259,8.061,87.439,0.045,0.0,0.196,1494041747.213
4.719,8.362,86.607,0.030,0.0,0.282,0.0,178585.600,722287715.0,512694.400,0.0,0.0,16534.200,21438.800,5.400,0.0,0.400,3072270336.0,180809728.0,1.6436031488e+11,1166798848.0,0.0,0.0,0.0,178585.600,16538.200,21436.800,4.719,8.362,86.606,0.030,0.0,0.282,1494041752.213
4.585,8.721,86.593,0.015,0.0,0.086,0.0,119603.200,676047567.600,464107.400,0.0,0.0,15656.400,18899.800,6.400,0.0,0.0,3139915776.0,180817920.0,1.64360503296e+11,1098956800.0,0.0,0.0,0.0,119603.200,15660.0,18911.0,4.590,8.721,86.589,0.015,0.0,0.086,1494041757.213
4.293,8.414,87.042,0.025,0.0,0.226,0.0,159744.0,659385327.600,405466.0,0.0,0.0,14639.200,11787.200,5.200,0.0,0.0,3103502336.0,180834304.0,1.64360699904e+11,1135157248.0,0.0,0.0,0.0,159744.0,14631.600,11779.600,4.288,8.414,87.047,0.025,0.0,0.226,1494041762.213
